id,user_id,tasting_date,start_time,end_time,store_id,admin_note,taster_id,agency_taster_id,taster_note,wine_id,wine_confirm_status,question_id,confirm_status,status,job_status,accept_status,job_state,job_start_time,pause_time,resume_time,finish_time,working_hour,latitude,longitude,created_on,updated_on,is_deleted,request_job_approval_status,ready_for_billing,is_archived,overtime,late
1020,154,2019-06-25,16:26:00,16:56:00,16,,87,0,,26,2,24,0,completed,3,1,2,16:35:00,00:00:00,00:00:00,17:46:00,01:09:00,22.6091,88.4142,"2019-06-25 11:01:55","2019-06-28 00:10:01",0,pending,1,1,0,0
1021,154,2019-06-25,18:03:00,18:34:00,16,,87,0,,26,2,24,0,completed,3,1,2,18:07:00,00:00:00,00:00:00,18:38:00,00:31:00,22.6092,88.4142,"2019-06-25 12:33:15","2019-06-28 00:10:01",0,pending,1,1,0,0
1033,154,2019-06-27,11:44:00,12:30:00,16,,35,0,,26,2,23,0,completed,3,1,2,13:31:00,00:00:00,00:00:00,13:49:00,00:18:00,22.6092,88.4141,"2019-06-27 05:43:33","2019-06-28 00:10:01",0,pending,1,1,0,1
1037,154,2019-06-28,12:32:00,13:02:00,4781,,2477,0,,11,2,24,0,completed,3,1,2,13:04:00,00:00:00,00:00:00,13:02:00,23:58:00,1,0,"2019-06-28 07:02:37","2019-06-28 08:46:01",0,pending,1,0,0,0
1038,154,2019-06-28,12:58:00,13:34:00,16,,35,0,,"26,94",2,24,0,completed,4,1,2,13:36:00,00:00:00,00:00:00,14:26:00,00:50:00,22.5901,88.5219,"2019-06-28 07:23:54","2019-06-28 10:06:22",0,pending,1,0,0,1
1039,154,2019-06-29,10:00:00,11:00:00,16,,35,0,,"26,94",2,,0,approved,3,1,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0,0,"2019-06-28 07:24:31","2019-06-28 09:28:43",0,pending,0,0,0,0
1041,154,2019-06-28,15:30:00,16:00:00,4781,,2477,0,,11,2,"24,22,21,20",0,completed,3,1,2,15:20:00,00:00:00,00:00:00,15:21:00,00:01:00,0,0,"2019-06-28 09:44:14","2019-06-28 09:56:59",0,pending,1,0,0,0
1042,154,2019-06-30,22:04:00,23:34:00,16,,35,0,,"26,94",2,,0,approved,3,1,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0,0,"2019-06-28 09:46:24","2019-06-28 12:12:11",0,pending,0,0,0,0
1043,154,2019-06-30,08:00:00,09:00:00,16,,35,0,,"26,94",2,,0,approved,3,1,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0,0,"2019-06-28 09:48:46","2019-06-28 09:54:38",0,pending,0,0,0,0
1044,154,2019-06-28,15:53:00,16:10:00,9,,35,0,,1,2,"24,23,22,21",0,completed,4,1,2,16:14:00,00:00:00,00:00:00,16:18:00,00:04:00,22.6091,88.4142,"2019-06-28 10:22:17","2019-06-28 10:51:07",0,pending,1,0,0,1
1046,154,2019-06-28,17:16:00,17:46:00,4781,,2477,0,,11,2,,0,completed,3,1,2,17:18:00,00:00:00,00:00:00,17:18:00,00:00:00,0,0,"2019-06-28 11:45:36","2019-06-28 11:52:55",0,pending,1,0,0,0
1047,154,2019-06-28,17:50:00,18:20:00,4781,,2477,0,,11,2,,0,completed,3,1,2,17:35:00,00:00:00,00:00:00,17:35:00,00:00:00,0,0,"2019-06-28 11:46:04","2019-06-28 12:07:23",0,pending,1,0,0,0
1048,154,2019-06-28,17:35:00,17:45:00,9,,35,0,,1,2,,0,approved,3,1,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0,0,"2019-06-28 11:48:11","2019-06-28 11:49:21",0,pending,0,0,0,0
1049,154,2019-06-28,20:30:00,21:00:00,9,"Sample admin note",35,0,"Sample taster note",1,2,,0,approved,3,1,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0,0,"2019-06-28 12:03:26","2019-06-28 12:03:57",0,pending,0,0,0,0
1051,154,2019-06-28,19:30:00,20:00:00,9,"Sample admin note",35,0,"Sample taster note",1,2,,0,approved,3,1,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0,0,"2019-06-28 12:14:14","2019-06-28 12:14:56",0,pending,0,0,0,0
1052,154,2019-06-28,18:15:00,18:30:00,9,"Sample admin note",35,0,"Sample taster note",8,2,,0,approved,3,1,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0,0,"2019-06-28 12:24:41","2019-06-28 12:31:32",0,pending,0,0,0,0
