id,user_id,tasting_date,start_time,end_time,store_id,admin_note,taster_id,agency_taster_id,taster_rate,taster_note,wine_id,wine_confirm_status,question_id,confirm_status,status,job_status,accept_status,job_state,job_start_time,pause_time,resume_time,finish_time,working_hour,latitude,longitude,created_on,updated_on,is_deleted,request_job_approval_status,ready_for_billing,is_archived,overtime,late,has_invoice
484,36,2019-01-30,11:00:00,16:30:00,9,"Good luck",50,0,316,Hi,27,2,22,0,approved,3,1,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0,0,"2019-01-30 05:14:37","2019-12-13 11:07:22",0,pending,0,0,0,0,0
485,36,2019-01-30,11:15:00,17:45:00,9,Hi,50,0,316,Hi,25,2,23,0,approved,3,1,1,17:16:00,00:00:00,00:00:00,00:00:00,00:00:00,0,0,"2019-01-30 05:15:14","2019-12-13 11:07:22",0,pending,0,0,0,0,0
486,36,2019-01-30,16:00:00,18:30:00,6,"GOOD LUCK.",54,0,50,"Good luck.","18,19",2,22,0,completed,3,1,2,00:00:00,00:00:00,00:00:00,16:03:00,02:30:00,30.2672,-97.7431,"2019-01-30 10:20:34","2019-12-13 11:07:22",0,pending,0,0,0,0,0
488,36,2019-01-31,11:00:00,21:30:00,6,Hi,54,0,50,Hi,19,2,22,0,completed,3,1,2,12:05:00,00:00:00,00:00:00,12:05:00,10:30:00,30.2672,-97.7431,"2019-01-31 05:13:31","2019-12-13 11:07:22",0,pending,1,0,0,0,0
508,36,2019-02-04,11:15:00,18:45:00,16,Hi,87,0,15,Hi,2,2,22,0,approved,3,1,1,10:52:00,00:00:00,00:00:00,00:00:00,00:00:00,0,0,"2019-02-04 05:13:32","2019-12-13 11:07:22",0,pending,0,0,0,0,0
512,36,2019-02-06,13:00:00,15:30:00,16,"Good day.",35,0,5,"You should visit the store at the scheduled time and do your job. Please remember to carry all the mentioned wines on the list and if you have any of your own choice of wines then please do carry them too by mentioning them to the list","1,18,19,25",2,21,0,completed,3,1,2,13:00:00,00:00:00,00:00:00,15:30:00,02:05:00,30.2672,-97.7431,"2019-02-04 07:14:42","2019-12-13 11:07:22",0,pending,1,0,0,0,0
513,52,2019-02-04,16:00:00,21:30:00,16,Admin,35,0,5,"Plfvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvv             ggggggggggggggggg","11,12,18,19,25,26,27",2,22,0,approved,3,1,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0,0,"2019-02-04 10:15:18","2019-12-13 11:07:22",0,pending,0,0,0,0,0
516,103,2019-02-06,10:00:00,10:30:00,17,"Good taster!!!!!",102,0,200,"Do a great job!","9,10,12",2,"23,22,21",0,completed,3,1,2,10:00:00,00:00:00,00:00:00,10:30:00,00:30:00,30.2672,-97.7431,"2019-02-05 04:59:41","2019-12-13 11:07:22",0,pending,0,0,0,0,0
524,65,2019-02-06,10:30:00,12:00:00,16,"Admin note",35,0,5,"Hello taster. Please visit the store early. If you do late for more than 15mins then your job will be canceled.  No money will be given for that job.",27,2,"22,21",0,completed,3,1,2,10:32:00,00:00:00,00:00:00,11:14:00,11:39:00,0,0,"2019-02-06 04:57:20","2019-12-13 11:07:22",0,pending,1,0,0,0,0
527,65,2019-02-06,11:30:00,12:00:00,16,Admin,35,0,5,test,27,2,23,0,completed,3,1,2,11:54:00,00:00:00,00:00:00,12:01:00,00:30:00,0,0,"2019-02-06 06:05:22","2019-12-13 11:07:22",0,pending,1,0,0,0,0
528,65,2019-02-06,12:00:00,12:30:00,16,Admin,35,0,5,Testtt,28,2,22,0,completed,3,1,2,11:49:00,00:00:00,00:00:00,12:12:00,00:30:00,0,0,"2019-02-06 06:08:43","2019-12-13 11:07:22",0,pending,0,0,0,0,0
529,65,2019-02-06,09:00:00,11:00:00,16,Admin,35,0,5,"Taster ????",28,2,23,0,completed,3,1,2,15:02:00,00:00:00,00:00:00,15:04:00,02:00:00,0,0,"2019-02-06 09:12:10","2019-12-13 11:07:22",0,pending,0,0,0,0,0
530,65,2019-02-06,10:00:00,13:00:00,16,"Admin note 2",35,0,5,"Taster note 2",26,2,23,0,completed,3,1,2,15:16:00,00:00:00,00:00:00,15:18:00,03:00:00,0,0,"2019-02-06 09:13:07","2019-12-13 11:07:22",0,pending,1,0,0,0,0
531,65,2019-02-06,14:00:00,17:30:00,16,Admin,35,0,5,Taster,27,2,23,0,completed,3,1,2,15:08:00,00:00:00,00:00:00,15:13:00,03:30:00,0,0,"2019-02-06 09:17:45","2019-12-13 11:07:22",0,pending,1,0,0,0,0
537,72,2019-02-12,13:15:00,19:00:00,16,hi,35,0,5,hii,"1,2",2,21,0,completed,3,1,2,15:12:00,00:00:00,00:00:00,16:52:00,01:40:00,0,0,"2019-02-07 10:22:43","2019-12-13 11:07:22",0,pending,1,0,0,0,0
538,36,2019-02-07,18:00:00,18:30:00,16,Hi,35,0,5,Hi,27,2,22,0,completed,3,1,2,17:27:00,00:00:00,00:00:00,17:44:00,00:30:00,0,0,"2019-02-07 10:26:01","2019-12-13 11:07:22",0,pending,1,0,0,0,0
539,36,2019-02-08,11:59:00,20:29:00,16,Hi,87,0,15,Hi,28,2,21,0,completed,3,1,2,18:19:00,00:00:00,00:00:00,19:18:00,00:59:00,0,0,"2019-02-08 05:30:02","2019-12-13 11:07:22",0,pending,1,0,0,0,0
544,36,2019-02-18,14:10:00,16:00:00,16,Approve,35,0,5,"Good Luck",28,2,22,0,completed,3,1,2,14:38:00,00:00:00,00:00:00,14:46:00,00:08:00,22.6092,88.4142,"2019-02-08 09:21:20","2019-12-13 11:07:22",0,pending,0,0,0,0,0
552,36,2019-02-12,11:00:00,13:30:00,16,"Good day.",35,0,5,"Nice day.",25,2,23,0,completed,3,1,2,13:12:00,00:00:00,00:00:00,13:12:00,00:00:00,0,0,"2019-02-12 06:00:43","2019-12-13 11:07:22",0,pending,0,0,0,0,0
564,36,2019-02-13,12:15:00,15:45:00,16,"Please Approve",87,0,15,"Good Luck",19,2,22,0,approved,3,1,1,16:21:00,00:00:00,00:00:00,00:00:00,00:00:00,0,0,"2019-02-13 06:11:59","2019-12-13 11:07:22",0,pending,0,0,0,0,0
566,65,2019-02-13,12:00:00,15:30:00,16,Admin,108,0,20,Taster,19,2,22,0,completed,3,1,2,12:04:00,00:00:00,00:00:00,12:09:00,00:05:00,0,0,"2019-02-13 06:30:44","2019-12-13 11:07:22",0,pending,1,0,0,0,0
567,36,2019-02-13,12:30:00,15:00:00,16,"Good day.",35,0,5,"Good luck.",28,2,22,0,completed,3,1,2,12:50:00,00:00:00,00:00:00,12:52:00,00:02:00,0,0,"2019-02-13 06:53:28","2019-12-13 11:07:22",0,pending,1,0,0,0,0
575,65,2019-02-14,16:00:00,16:30:00,16,Admin,108,0,20,"Hello taster",27,2,22,0,completed,3,1,2,16:02:00,00:00:00,00:00:00,16:44:00,00:42:00,22.6093,88.4136,"2019-02-14 10:15:36","2019-12-13 11:07:22",0,pending,0,0,0,0,0
576,65,2019-02-15,11:00:00,12:45:00,16,Approve,108,0,20,"Taster note","12,18",2,22,0,completed,3,1,2,10:52:00,00:00:00,00:00:00,11:03:00,00:10:00,0,0,"2019-02-14 11:03:11","2019-12-13 11:07:22",0,pending,0,0,0,0,0
579,65,2019-02-15,12:00:00,14:30:00,16,Admin,87,0,15,Taster,"27,28",2,22,0,approved,3,1,1,11:45:00,00:00:00,00:00:00,00:00:00,00:00:00,0,0,"2019-02-15 06:04:10","2019-12-13 11:07:22",0,pending,0,0,0,0,0
583,36,2019-02-15,12:30:00,18:00:00,16,"Approve For Android",111,0,20,"Good Luck",19,2,22,0,approved,3,1,3,12:35:00,00:00:00,00:00:00,00:00:00,00:00:00,22.6091,88.4142,"2019-02-15 06:51:27","2019-12-13 11:07:22",0,pending,0,0,0,0,0
584,36,2019-02-15,13:00:00,17:30:00,16,"Approve This",87,0,15,"Good Luck",19,2,22,0,approved,3,1,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0,0,"2019-02-15 07:22:02","2019-12-13 11:07:22",0,pending,0,0,0,0,0
587,65,2019-02-15,17:10:00,18:30:00,16,Admin,108,0,20,Taster,"10,27",2,22,0,completed,3,1,2,17:22:00,00:00:00,00:00:00,18:11:00,00:49:00,22.6092,88.4141,"2019-02-15 11:14:28","2019-12-13 11:07:22",0,pending,0,0,0,0,0
588,65,2019-02-16,17:15:00,18:45:00,16,Admin,111,0,20,Taster,"10,12",2,22,0,approved,3,1,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0,0,"2019-02-15 11:41:12","2019-12-13 11:07:22",0,pending,0,0,0,0,0
595,36,2019-02-16,13:30:00,15:00:00,16,ff,87,0,15,Tt,28,2,21,0,approved,3,1,1,14:21:00,00:00:00,00:00:00,00:00:00,00:00:00,0,0,"2019-02-16 07:44:15","2019-12-13 11:07:22",0,pending,0,0,0,0,0
597,36,2019-02-16,15:00:00,15:30:00,16,Heh,87,0,15,Yy,25,2,22,0,completed,3,1,2,14:55:00,00:00:00,00:00:00,15:34:00,00:39:00,22.6091,88.4142,"2019-02-16 09:14:05","2019-12-13 11:07:22",0,pending,0,0,0,0,0
600,36,2019-02-16,15:30:00,16:00:00,16,BB,35,0,5,Hh,28,2,23,0,completed,3,1,2,15:32:00,00:00:00,00:00:00,15:44:00,00:10:00,22.6092,88.4145,"2019-02-16 09:57:34","2019-12-13 11:07:22",0,pending,1,0,0,0,0
601,36,2019-02-16,16:00:00,16:30:00,18,Hello,35,0,5,Hello,6,2,21,0,completed,3,1,2,17:46:00,00:00:00,00:00:00,18:17:00,18:23:00,22.6092,88.4142,"2019-02-16 10:09:23","2019-12-13 11:07:22",0,pending,1,0,0,0,0
603,36,2019-02-16,16:30:00,17:00:00,18,Ghh,108,0,20,Hh,27,2,22,0,completed,3,1,2,17:29:00,00:00:00,00:00:00,18:18:00,00:34:00,22.6092,88.4143,"2019-02-16 10:32:35","2019-12-13 11:07:22",0,pending,0,0,0,0,0
608,36,2019-02-17,10:00:00,10:30:00,18,hello,108,0,20,Hii,18,2,22,0,approved,3,1,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0,0,"2019-02-16 11:51:10","2019-12-13 11:07:22",0,pending,0,0,0,0,0
610,36,2019-02-18,10:40:00,13:10:00,18,Good,87,0,15,"Good luck",28,2,22,0,completed,3,1,2,10:42:00,00:00:00,00:00:00,10:43:00,00:01:00,22.6092,88.4142,"2019-02-18 05:05:09","2019-12-13 11:07:22",0,pending,1,0,0,0,0
612,65,2019-02-19,12:00:00,16:30:00,18,Hiii,111,0,20,"Good Luck",19,2,22,0,approved,3,1,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0,0,"2019-02-18 06:06:44","2019-12-13 11:07:22",0,pending,0,0,0,0,0
613,36,2019-02-18,12:30:00,16:00:00,18,Hi,111,0,20,"Good Luck",18,2,22,0,completed,3,1,2,13:23:00,00:00:00,00:00:00,13:47:00,00:24:00,22.6092,88.4143,"2019-02-18 06:38:08","2019-12-13 11:07:22",0,pending,0,0,0,0,0
614,36,2019-02-18,12:30:00,16:00:00,18,"Good Luck",108,0,20,"Good Luck",12,2,22,0,approved,3,1,1,13:22:00,00:00:00,00:00:00,00:00:00,00:00:00,22.6092,88.4141,"2019-02-18 06:41:51","2019-12-13 11:07:22",0,pending,0,0,0,0,0
615,36,2019-02-18,14:30:00,18:00:00,18,Approve,108,0,20,"Good Luck",19,2,24,0,approved,3,1,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0,0,"2019-02-18 08:47:47","2019-12-13 11:07:22",0,pending,0,0,0,0,0
617,36,2019-02-28,16:00:00,18:30:00,18,Admin,108,0,20,Taster,28,2,24,0,approved,3,1,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0,0,"2019-02-18 10:38:22","2019-12-13 11:07:22",0,pending,0,0,0,0,0
618,36,2019-02-28,16:20:00,17:50:00,16,Harper,35,0,5,"Do well",27,2,24,0,approved,3,1,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0,0,"2019-02-18 10:39:31","2019-12-13 11:07:22",0,pending,0,0,0,0,0
619,36,2019-02-24,16:30:00,18:00:00,18,Jk,111,0,20,Bbb,25,2,24,0,approved,3,1,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0,0,"2019-02-18 10:41:15","2019-12-13 11:07:22",0,pending,0,0,0,0,0
620,36,2019-02-18,16:30:00,17:00:00,16,Hi,111,0,20,Bbb,"23,28",2,25,0,completed,3,1,2,16:23:00,00:00:00,00:00:00,16:58:00,00:28:00,22.6093,88.4142,"2019-02-18 10:44:31","2019-12-13 11:07:22",0,pending,0,0,0,0,0
621,36,2019-02-18,17:20:00,18:01:00,16,Shud,108,0,20,Hello,27,2,25,0,completed,3,1,2,16:21:00,00:00:00,00:00:00,17:07:00,00:44:00,22.6091,88.4142,"2019-02-18 10:49:35","2019-12-13 11:07:22",0,pending,0,0,0,0,0
622,36,2019-02-18,17:00:00,17:30:00,18,Heidi,35,0,5,Bajaj,1,2,25,0,completed,3,1,2,16:32:00,00:00:00,00:00:00,17:08:00,17:10:00,22.6092,88.4142,"2019-02-18 10:51:30","2019-12-13 11:07:22",0,pending,0,0,0,0,0
623,36,2019-02-18,18:30:00,19:00:00,18,"Approve For Android",35,0,5,"Good Luck",19,2,23,0,completed,3,1,2,18:06:00,00:00:00,00:00:00,18:27:00,00:16:00,22.6091,88.4142,"2019-02-18 11:48:22","2019-12-13 11:07:22",0,pending,1,0,0,0,0
624,36,2019-02-18,17:30:00,19:00:00,16,"Approve For Android 1",108,0,20,"Good Luck",19,2,24,0,approved,3,1,4,17:40:00,00:00:00,00:00:00,00:00:00,00:00:00,22.6099,88.4153,"2019-02-18 11:49:18","2019-12-13 11:07:22",0,pending,0,0,0,0,0
625,36,2019-02-18,17:30:00,19:00:00,18,"Approve For iOS",111,0,20,"Good Luck",19,2,24,0,completed,3,1,2,17:41:00,00:00:00,00:00:00,17:43:00,00:02:00,22.6092,88.4142,"2019-02-18 11:51:09","2019-12-13 11:07:22",0,pending,0,0,0,0,0
626,36,2019-02-18,18:00:00,19:30:00,18,Adam,111,0,20,Brian,28,2,25,0,completed,3,1,2,18:06:00,00:00:00,00:00:00,18:27:00,00:21:00,22.6091,88.4143,"2019-02-18 12:24:00","2019-12-13 11:07:22",0,pending,1,0,0,0,0
629,36,2019-02-18,19:00:00,19:30:00,18,Brian,111,0,20,Adams,25,2,24,0,completed,3,1,2,00:00:00,00:00:00,00:00:00,19:01:00,19:01:00,22.6104,88.416,"2019-02-18 13:17:26","2019-12-13 11:07:22",0,pending,1,0,0,0,0
630,36,2019-02-18,19:00:00,20:30:00,16,"Job For Android",108,0,20,"Good Luck",26,2,24,0,completed,3,1,2,18:52:00,00:00:00,00:00:00,19:08:00,00:11:00,22.6094,88.4156,"2019-02-18 13:18:26","2019-12-13 11:07:22",0,pending,0,0,0,0,0
631,36,2019-02-19,11:00:00,13:30:00,18,"Job for Chris",108,0,20,Taster,19,2,24,0,completed,3,1,2,10:42:00,00:00:00,00:00:00,11:04:00,00:22:00,22.6092,88.4143,"2019-02-19 05:09:10","2019-12-13 11:07:22",0,pending,1,0,0,0,0
632,36,2019-02-19,12:00:00,14:30:00,16,"Approve Chris",108,0,20,"Good Luck",26,2,24,0,approved,3,1,1,11:55:00,00:00:00,00:00:00,00:00:00,00:00:00,0,0,"2019-02-19 06:08:36","2019-12-13 11:07:22",0,pending,0,0,0,0,0
633,36,2019-02-19,12:30:00,15:00:00,16,"Approve This",111,0,20,"Good Luck",18,2,24,0,completed,3,1,2,14:25:00,00:00:00,00:00:00,18:04:00,03:30:00,22.6093,88.4133,"2019-02-19 06:38:26","2019-12-13 11:07:22",0,pending,1,0,0,0,0
634,36,2019-02-19,12:30:00,16:00:00,18,"Approve For iOS",35,0,5,"Good Luck",18,2,24,0,completed,3,1,2,17:51:00,00:00:00,00:00:00,18:11:00,00:20:00,22.6091,88.4142,"2019-02-19 06:41:51","2019-12-13 11:07:22",0,pending,0,0,0,0,0
635,36,2019-02-19,17:00:00,19:30:00,18,"Approve for testing",35,0,5,"Good Luck",29,2,24,0,completed,3,1,2,16:42:00,00:00:00,00:00:00,18:19:00,01:37:00,22.6092,88.4141,"2019-02-19 11:03:23","2019-12-13 11:07:22",0,pending,1,0,0,0,0
636,36,2019-02-19,18:30:00,21:00:00,18,Approve,35,0,5,"Good Luck",26,2,24,0,completed,3,1,2,18:24:00,00:00:00,00:00:00,18:32:00,00:08:00,22.6091,88.4142,"2019-02-19 12:52:29","2019-12-13 11:07:22",0,pending,0,0,0,0,0
637,36,2019-02-19,19:00:00,20:30:00,18,Approve,35,0,5,"Good Luck",59,2,24,0,approved,3,1,1,18:35:00,00:00:00,00:00:00,00:00:00,00:00:00,0,0,"2019-02-19 13:03:31","2019-12-13 11:07:22",0,pending,0,0,0,0,0
639,36,2019-02-20,11:00:00,21:30:00,16,,111,0,20,"Good Luck",28,2,24,0,approved,3,1,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0,0,"2019-02-20 04:51:39","2019-12-13 11:07:22",0,pending,0,0,0,0,0
640,36,2019-02-20,11:30:00,18:00:00,16,,111,0,20,"Good Luck",59,2,24,0,completed,3,1,2,10:34:00,00:00:00,00:00:00,11:27:00,00:53:00,22.6091,88.4142,"2019-02-20 04:53:12","2019-12-13 11:07:22",0,pending,0,0,0,0,0
641,65,2019-02-20,12:00:00,14:30:00,16,Royal,108,0,20,"Good Luck",19,2,24,0,completed,3,1,2,12:38:00,00:00:00,00:00:00,14:56:00,02:14:00,22.6092,88.4141,"2019-02-20 05:42:10","2019-12-13 11:07:22",0,pending,0,0,0,0,0
643,36,2019-02-20,19:00:00,20:30:00,20,Rr,111,0,20,Tr,"26,27",2,24,0,completed,3,1,2,18:32:00,00:00:00,00:00:00,18:54:00,00:22:00,22.6092,88.4141,"2019-02-20 09:08:03","2019-12-13 11:07:22",0,pending,0,0,0,0,0
647,36,2019-02-21,11:00:00,16:30:00,18,"Approve This Job",108,0,20,"Good Luck",23,2,"24,23",0,completed,3,1,2,10:41:00,00:00:00,00:00:00,11:47:00,01:06:00,22.6092,88.4141,"2019-02-21 05:02:06","2019-12-13 11:07:22",0,pending,1,0,0,0,0
648,36,2019-02-21,11:30:00,12:30:00,16,"Approve For Android",111,0,20,"Good Luck",19,2,24,0,completed,3,1,2,11:24:00,00:00:00,00:00:00,12:31:00,01:07:00,22.6091,88.4142,"2019-02-21 05:46:55","2019-12-13 11:07:22",0,pending,1,0,0,0,0
650,65,2019-02-21,13:00:00,14:30:00,18,"Hi Admin",108,0,20,"Good Luck",19,2,24,0,completed,3,1,2,12:49:00,00:00:00,00:00:00,14:20:00,01:31:00,22.6092,88.4141,"2019-02-21 06:53:13","2019-12-13 11:07:22",0,pending,1,0,0,0,0
651,65,2019-02-21,13:00:00,14:30:00,18,"Approve for Android",111,0,20,"Good Luck",19,2,24,0,completed,3,1,2,13:13:00,00:00:00,00:00:00,13:13:00,00:00:00,22.6093,88.4134,"2019-02-21 07:34:21","2019-12-13 11:07:22",0,pending,0,0,0,0,0
652,65,2019-02-21,13:30:00,16:00:00,20,"Tasting For Mix",111,0,20,"Good Luck",26,2,24,0,completed,3,1,2,13:22:00,00:00:00,00:00:00,13:23:00,00:01:00,22.6092,88.4141,"2019-02-21 07:49:37","2019-12-13 11:07:22",0,pending,0,0,0,0,0
653,65,2019-02-21,13:30:00,15:00:00,20,"Mix Wine Tasting",111,0,20,"Good Luck",26,2,24,0,completed,3,1,2,13:29:00,00:00:00,00:00:00,13:39:00,00:10:00,22.6093,88.4134,"2019-02-21 07:56:30","2019-12-13 11:07:22",0,pending,0,0,0,0,0
654,65,2019-02-21,14:00:00,15:30:00,20,Approve,111,0,20,"Good Luck","9,27",2,24,0,completed,3,1,2,13:47:00,00:00:00,00:00:00,13:48:00,00:01:00,22.6093,88.4134,"2019-02-21 08:13:43","2019-12-13 11:07:22",0,pending,1,0,0,0,0
655,65,2019-02-21,14:00:00,15:30:00,18,Approve,111,0,20,"Good Luck","26,27",2,24,0,completed,3,1,2,14:00:00,00:00:00,00:00:00,14:33:00,00:33:00,22.6093,88.4134,"2019-02-21 08:26:46","2019-12-13 11:07:22",0,pending,1,0,0,0,0
656,65,2019-02-21,15:00:00,17:30:00,16,Approve,111,0,20,"Good Luck",11,2,24,0,completed,3,1,2,14:50:00,00:00:00,00:00:00,14:56:00,00:06:00,22.6091,88.4142,"2019-02-21 09:11:03","2019-12-13 11:07:22",0,pending,1,0,0,0,0
657,65,2019-02-21,15:15:00,17:45:00,20,Approve,111,0,20,"Good Luck",26,2,24,0,completed,3,1,2,15:12:00,00:00:00,00:00:00,15:15:00,00:03:00,22.6091,88.4142,"2019-02-21 09:12:04","2019-12-13 11:07:22",0,pending,1,0,0,0,0
